date,hour,Average Wait Time,Max WaitTime
2/12/2020,1700 - 1800,49,150
2/12/2020,1800 - 1900,26,113
2/12/2020,2000 - 2100,14,44
2/12/2020,2100 - 2200,10,18
2/12/2020,2200 - 2300,5,17
2/12/2020,0500 - 0600,20,99
2/12/2020,0600 - 0700,21,74
2/12/2020,0700 - 0800,16,116
2/12/2020,0800 - 0900,7,52
2/12/2020,0900 - 1000,13,31
2/12/2020,1000 - 1100,8,26
2/12/2020,1200 - 1300,8,40
2/12/2020,1300 - 1400,12,54
2/12/2020,1400 - 1500,12,65
2/12/2020,1600 - 1700,13,95
2/12/2020,1700 - 1800,7,17
2/12/2020,1800 - 1900,17,65
2/12/2020,1900 - 2000,15,52
2/12/2020,2000 - 2100,5,16
2/12/2020,2100 - 2200,8,27
2/13/2020,0000 - 0100,6,18
2/13/2020,0900 - 1000,16,46
2/13/2020,1100 - 1200,17,50
2/13/2020,1200 - 1300,10,27
2/13/2020,1300 - 1400,18,97
2/13/2020,1400 - 1500,5,29
2/13/2020,1500 - 1600,19,42
2/13/2020,1600 - 1700,23,66
2/13/2020,1700 - 1800,20,65
2/13/2020,1800 - 1900,16,45
2/13/2020,1900 - 2000,10,83
2/13/2020,2100 - 2200,14,29
2/13/2020,2200 - 2300,6,31
2/13/2020,0500 - 0600,32,108
2/13/2020,0600 - 0700,19,132
2/13/2020,0700 - 0800,12,96
2/13/2020,0800 - 0900,8,41
2/13/2020,0900 - 1000,11,52
2/13/2020,1000 - 1100,5,25
2/13/2020,1200 - 1300,6,33
2/13/2020,1300 - 1400,9,42
2/13/2020,1400 - 1500,13,55
2/13/2020,1500 - 1600,4,28
2/13/2020,1600 - 1700,15,59
2/13/2020,1700 - 1800,9,47
2/13/2020,1800 - 1900,11,34
2/13/2020,1900 - 2000,10,34
2/13/2020,2000 - 2100,9,33
2/14/2020,0000 - 0100,10,33
2/14/2020,0900 - 1000,12,40
2/14/2020,1100 - 1200,11,48
2/14/2020,1200 - 1300,13,63
2/14/2020,1300 - 1400,18,104
2/14/2020,1400 - 1500,6,38
2/14/2020,1500 - 1600,12,48
2/14/2020,1700 - 1800,19,63
2/14/2020,1800 - 1900,28,122
2/14/2020,1900 - 2000,14,92
2/14/2020,2000 - 2100,14,55
2/14/2020,2100 - 2200,6,24
2/14/2020,2200 - 2300,4,18
2/14/2020,2300 - 0000,25,43
2/14/2020,0500 - 0600,33,78
2/14/2020,0600 - 0700,13,101
2/14/2020,0700 - 0800,17,123
2/14/2020,0800 - 0900,14,76
2/14/2020,0900 - 1000,1,18
2/14/2020,1000 - 1100,2,15
2/14/2020,1100 - 1200,3,16
2/14/2020,1200 - 1300,8,34
2/14/2020,1300 - 1400,10,59
2/14/2020,1400 - 1500,9,95
2/14/2020,1500 - 1600,9,97
2/14/2020,1600 - 1700,15,120
2/14/2020,1700 - 1800,9,33
2/14/2020,1800 - 1900,8,37
2/14/2020,1900 - 2000,20,119
2/14/2020,2000 - 2100,16,111
2/14/2020,2100 - 2200,9,47
2/15/2020,0900 - 1000,10,53
2/15/2020,1100 - 1200,11,28
2/15/2020,1200 - 1300,10,54
2/15/2020,1300 - 1400,17,102
2/15/2020,1400 - 1500,12,43
2/15/2020,1500 - 1600,10,29
2/15/2020,1600 - 1700,7,14
2/15/2020,1800 - 1900,20,85
2/15/2020,1900 - 2000,12,21
2/15/2020,2000 - 2100,14,31
2/15/2020,2100 - 2200,10,47
2/15/2020,2300 - 0000,5,12
2/15/2020,0500 - 0600,34,114
2/15/2020,0600 - 0700,14,134
2/15/2020,0700 - 0800,12,122
2/15/2020,0800 - 0900,11,95
2/15/2020,0900 - 1000,6,47
2/15/2020,1000 - 1100,8,38
2/15/2020,1100 - 1200,7,46
2/15/2020,1200 - 1300,12,41
2/15/2020,1300 - 1400,14,60
2/15/2020,1400 - 1500,7,50
2/15/2020,1500 - 1600,10,62
2/15/2020,1600 - 1700,15,45
2/15/2020,1700 - 1800,13,22
2/15/2020,1800 - 1900,10,43
2/15/2020,1900 - 2000,14,81
2/15/2020,2000 - 2100,10,58
2/15/2020,2100 - 2200,8,18
2/16/2020,0000 - 0100,11,23
2/16/2020,0900 - 1000,11,47
2/16/2020,1100 - 1200,11,55
2/16/2020,1200 - 1300,12,94
2/16/2020,1300 - 1400,19,127
2/16/2020,1400 - 1500,6,8
2/16/2020,1500 - 1600,20,76
2/16/2020,1600 - 1700,14,40
2/16/2020,1700 - 1800,14,26
2/16/2020,1800 - 1900,20,97
2/16/2020,1900 - 2000,12,64
2/16/2020,2100 - 2200,10,18
2/16/2020,2200 - 2300,5,20
2/16/2020,0500 - 0600,18,38
2/16/2020,0600 - 0700,15,104
2/16/2020,0700 - 0800,10,45
2/16/2020,0800 - 0900,10,64
2/16/2020,0900 - 1000,8,88
2/16/2020,1000 - 1100,14,72
2/16/2020,1100 - 1200,9,50
2/16/2020,1200 - 1300,11,51
2/16/2020,1300 - 1400,5,15
2/16/2020,1400 - 1500,13,89
2/16/2020,1500 - 1600,13,116
2/16/2020,1600 - 1700,16,113
2/16/2020,1700 - 1800,15,70
2/16/2020,1800 - 1900,11,36
2/16/2020,1900 - 2000,11,60
2/16/2020,2000 - 2100,24,118
2/16/2020,2100 - 2200,18,80
2/17/2020,0000 - 0100,6,17
2/17/2020,0800 - 0900,25,47
2/17/2020,0900 - 1000,15,35
2/17/2020,1100 - 1200,7,24
2/17/2020,1200 - 1300,13,26
2/17/2020,1300 - 1400,14,76
2/17/2020,1500 - 1600,9,25
2/17/2020,1600 - 1700,16,36
2/17/2020,1700 - 1800,24,73
2/17/2020,1800 - 1900,20,50
2/17/2020,1900 - 2000,13,30
2/17/2020,2000 - 2100,11,21
2/17/2020,2100 - 2200,8,28
2/17/2020,2200 - 2300,5,13
2/17/2020,0500 - 0600,22,122
2/17/2020,0600 - 0700,16,64
2/17/2020,0700 - 0800,12,65
2/17/2020,0800 - 0900,8,36
2/17/2020,0900 - 1000,10,57
2/17/2020,1000 - 1100,10,49
2/17/2020,1100 - 1200,4,30
2/17/2020,1200 - 1300,12,36
2/17/2020,1300 - 1400,8,29
2/17/2020,1400 - 1500,12,81
2/17/2020,1500 - 1600,11,62
2/17/2020,1600 - 1700,16,88
2/17/2020,1700 - 1800,15,46
2/17/2020,1800 - 1900,11,45
2/17/2020,1900 - 2000,8,25
2/17/2020,2000 - 2100,8,23
2/17/2020,2100 - 2200,10,23
2/18/2020,0000 - 0100,7,17
2/18/2020,0900 - 1000,13,44
2/18/2020,1000 - 1100,6,24
2/18/2020,1100 - 1200,14,34
2/18/2020,1200 - 1300,12,29
2/18/2020,1300 - 1400,16,69
2/18/2020,1400 - 1500,8,34
2/18/2020,1500 - 1600,13,20
2/18/2020,1600 - 1700,10,25
2/18/2020,1700 - 1800,24,71
2/18/2020,1800 - 1900,14,48
2/18/2020,2000 - 2100,13,75
2/18/2020,2100 - 2200,10,41
2/18/2020,2300 - 0000,5,15
2/18/2020,0500 - 0600,9,73
2/18/2020,0600 - 0700,14,87
2/18/2020,0700 - 0800,11,62
2/18/2020,0800 - 0900,9,70
2/18/2020,0900 - 1000,4,20
2/18/2020,1000 - 1100,11,49
2/18/2020,1100 - 1200,8,39
2/18/2020,1200 - 1300,9,41
2/18/2020,1300 - 1400,11,44
2/18/2020,1400 - 1500,14,92
2/18/2020,1500 - 1600,12,37
2/18/2020,1600 - 1700,17,105
2/18/2020,1700 - 1800,8,30
2/18/2020,1800 - 1900,14,38
2/18/2020,1900 - 2000,12,52
2/18/2020,2000 - 2100,9,31
2/18/2020,2100 - 2200,8,27
2/19/2020,0000 - 0100,6,21
2/19/2020,0900 - 1000,15,49
2/19/2020,1100 - 1200,9,22
2/19/2020,1200 - 1300,13,83
2/19/2020,1300 - 1400,16,116
2/19/2020,1600 - 1700,25,62
2/19/2020,1700 - 1800,7,27
2/19/2020,1800 - 1900,15,62
2/19/2020,1900 - 2000,10,23
2/19/2020,2000 - 2100,12,37
2/19/2020,2100 - 2200,7,24
2/19/2020,2200 - 2300,5,19
2/19/2020,2300 - 0000,10,26
2/19/2020,0500 - 0600,14,72
2/19/2020,0600 - 0700,15,95
2/19/2020,0700 - 0800,37,100
2/19/2020,0800 - 0900,9,73
2/19/2020,0900 - 1000,16,63
2/19/2020,1000 - 1100,7,24
2/19/2020,1200 - 1300,0,7
2/19/2020,1300 - 1400,10,28
2/19/2020,1400 - 1500,11,55
2/19/2020,1500 - 1600,5,30
2/19/2020,1600 - 1700,16,105
2/19/2020,1700 - 1800,15,47
2/19/2020,1800 - 1900,15,44
2/19/2020,1900 - 2000,8,26
2/19/2020,2000 - 2100,9,38
2/20/2020,0900 - 1000,16,46
2/20/2020,1100 - 1200,11,35
2/20/2020,1200 - 1300,13,49
2/20/2020,1300 - 1400,15,81
2/20/2020,1400 - 1500,7,25
2/20/2020,1500 - 1600,5,18
2/20/2020,1600 - 1700,27,83
2/20/2020,1700 - 1800,25,57
2/20/2020,1800 - 1900,15,88
2/20/2020,1900 - 2000,8,27
2/20/2020,2000 - 2100,16,72
2/20/2020,2100 - 2200,11,61
2/20/2020,2200 - 2300,9,29
2/20/2020,0500 - 0600,29,158
2/20/2020,0600 - 0700,33,135
2/20/2020,0700 - 0800,17,128
2/20/2020,0800 - 0900,9,85
2/20/2020,0900 - 1000,4,34
2/20/2020,1000 - 1100,10,31
2/20/2020,1100 - 1200,6,19
2/20/2020,1200 - 1300,5,14
2/20/2020,1300 - 1400,15,59
2/20/2020,1400 - 1500,14,91
2/20/2020,1500 - 1600,11,73
2/20/2020,1600 - 1700,13,70
2/20/2020,1700 - 1800,11,48
2/20/2020,1800 - 1900,11,42
2/20/2020,1900 - 2000,7,41
2/20/2020,2000 - 2100,15,79
2/20/2020,2100 - 2200,7,27
2/21/2020,0000 - 0100,4,16
2/21/2020,0900 - 1000,15,40
2/21/2020,1100 - 1200,11,30
2/21/2020,1200 - 1300,14,86
2/21/2020,1300 - 1400,12,89
2/21/2020,1600 - 1700,20,61
2/21/2020,1700 - 1800,15,47
2/21/2020,1800 - 1900,13,108
2/21/2020,1900 - 2000,8,53
2/21/2020,2000 - 2100,7,22
2/21/2020,2200 - 2300,7,20
2/21/2020,2300 - 0000,25,43
2/21/2020,0500 - 0600,26,50
2/21/2020,0600 - 0700,12,46
2/21/2020,0700 - 0800,10,67
2/21/2020,0800 - 0900,13,62
2/21/2020,0900 - 1000,7,35
2/21/2020,1000 - 1100,12,68
2/21/2020,1100 - 1200,7,37
2/21/2020,1200 - 1300,1,11
2/21/2020,1300 - 1400,11,85
2/21/2020,1400 - 1500,14,128
2/21/2020,1500 - 1600,10,89
2/21/2020,1600 - 1700,20,158
2/21/2020,1700 - 1800,13,72
2/21/2020,1800 - 1900,9,59
2/21/2020,1900 - 2000,10,45
2/21/2020,2000 - 2100,12,93
2/21/2020,2100 - 2200,8,31
2/22/2020,0800 - 0900,10,43
2/22/2020,0900 - 1000,16,69
2/22/2020,1100 - 1200,9,25
2/22/2020,1200 - 1300,14,27
2/22/2020,1300 - 1400,13,73
2/22/2020,1400 - 1500,4,11
2/22/2020,1500 - 1600,3,9
2/22/2020,1600 - 1700,12,21
2/22/2020,1700 - 1800,16,48
2/22/2020,1800 - 1900,17,72
2/22/2020,1900 - 2000,14,31
2/22/2020,2000 - 2100,12,45
2/22/2020,2100 - 2200,15,34
2/22/2020,2200 - 2300,8,28
2/22/2020,0500 - 0600,22,141
2/22/2020,0600 - 0700,12,107
2/22/2020,0700 - 0800,43,127
2/22/2020,0800 - 0900,12,77
2/22/2020,0900 - 1000,12,73
2/22/2020,1000 - 1100,8,23
2/22/2020,1100 - 1200,9,33
2/22/2020,1200 - 1300,7,52
2/22/2020,1300 - 1400,9,42
2/22/2020,1400 - 1500,14,60
2/22/2020,1500 - 1600,11,40
2/22/2020,1600 - 1700,8,26
2/22/2020,1700 - 1800,9,77
2/22/2020,1900 - 2000,10,29
2/22/2020,2000 - 2100,8,43
2/22/2020,2100 - 2200,7,18
2/23/2020,0000 - 0100,5,11
2/23/2020,0900 - 1000,12,30
2/23/2020,1100 - 1200,8,33
2/23/2020,1200 - 1300,17,98
2/23/2020,1300 - 1400,13,102
2/23/2020,1400 - 1500,12,60
2/23/2020,1500 - 1600,4,36
2/23/2020,1600 - 1700,18,46
2/23/2020,1700 - 1800,12,41
2/23/2020,1800 - 1900,18,62
2/23/2020,1900 - 2000,12,37
2/23/2020,2000 - 2100,10,35
2/23/2020,2200 - 2300,11,22
2/23/2020,2300 - 0000,3,7
2/23/2020,0600 - 0700,11,122
2/23/2020,0700 - 0800,16,110
2/23/2020,0800 - 0900,12,58
2/23/2020,0900 - 1000,9,44
2/23/2020,1000 - 1100,4,17
2/23/2020,1100 - 1200,8,28
2/23/2020,1200 - 1300,9,18
2/23/2020,1300 - 1400,9,36
2/23/2020,1400 - 1500,9,50
2/23/2020,1500 - 1600,10,54
2/23/2020,1600 - 1700,15,64
2/23/2020,1700 - 1800,11,37
2/23/2020,1900 - 2000,9,23
2/23/2020,2000 - 2100,10,62
2/23/2020,2100 - 2200,10,23
2/24/2020,0000 - 0100,7,16
2/24/2020,0900 - 1000,10,34
2/24/2020,1100 - 1200,8,32
2/24/2020,1200 - 1300,17,96
2/24/2020,1300 - 1400,19,119
2/24/2020,1400 - 1500,10,45
2/24/2020,1500 - 1600,17,53
2/24/2020,1600 - 1700,8,28
2/24/2020,1700 - 1800,10,19
2/24/2020,1800 - 1900,28,94
2/24/2020,1900 - 2000,11,20
2/24/2020,2000 - 2100,11,32
2/24/2020,2200 - 2300,8,23
2/24/2020,2300 - 0000,4,12
2/24/2020,0500 - 0600,25,72
2/24/2020,0600 - 0700,15,94
2/24/2020,0700 - 0800,14,43
2/24/2020,0800 - 0900,8,54
2/24/2020,0900 - 1000,9,39
2/24/2020,1000 - 1100,6,24
2/24/2020,1200 - 1300,10,39
2/24/2020,1300 - 1400,7,45
2/24/2020,1400 - 1500,12,55
2/24/2020,1500 - 1600,9,82
2/24/2020,1600 - 1700,14,61
2/24/2020,1700 - 1800,10,96
2/24/2020,1800 - 1900,15,82
2/24/2020,1900 - 2000,13,68
2/24/2020,2000 - 2100,8,63
2/24/2020,2100 - 2200,10,34
2/25/2020,0000 - 0100,7,17
2/25/2020,0900 - 1000,13,50
2/25/2020,1100 - 1200,10,22
2/25/2020,1200 - 1300,16,76
2/25/2020,1300 - 1400,17,76
2/25/2020,1500 - 1600,18,38
2/25/2020,1700 - 1800,22,48
2/25/2020,1800 - 1900,14,85
2/25/2020,1900 - 2000,14,71
2/25/2020,2000 - 2100,14,46
2/25/2020,2100 - 2200,16,40
2/25/2020,2300 - 0000,6,15
2/25/2020,0500 - 0600,34,83
2/25/2020,0600 - 0700,10,48
2/25/2020,0700 - 0800,15,35
2/25/2020,0800 - 0900,8,71
2/25/2020,0900 - 1000,17,82
2/25/2020,1000 - 1100,10,67
2/25/2020,1100 - 1200,5,19
2/25/2020,1200 - 1300,12,40
2/25/2020,1300 - 1400,12,34
2/25/2020,1400 - 1500,8,32
2/25/2020,1500 - 1600,13,55
2/25/2020,1600 - 1700,13,68
2/25/2020,1700 - 1800,12,48
2/25/2020,1800 - 1900,18,65
2/25/2020,1900 - 2000,9,63
2/25/2020,2000 - 2100,11,96
2/26/2020,0000 - 0100,8,24
2/26/2020,0900 - 1000,15,32
2/26/2020,1100 - 1200,9,29
2/26/2020,1200 - 1300,19,107
2/26/2020,1300 - 1400,15,62
2/26/2020,1400 - 1500,11,42
2/26/2020,1500 - 1600,14,32
2/26/2020,1600 - 1700,16,38
2/26/2020,1700 - 1800,8,13
2/26/2020,1800 - 1900,24,87
2/26/2020,1900 - 2000,14,30
2/26/2020,2000 - 2100,11,27
2/26/2020,2100 - 2200,8,26
2/26/2020,2200 - 2300,4,14
2/26/2020,0500 - 0600,15,56
2/26/2020,0600 - 0700,15,122
2/26/2020,0700 - 0800,16,85
2/26/2020,0800 - 0900,9,68
2/26/2020,0900 - 1000,10,16
2/26/2020,1100 - 1200,8,25
2/26/2020,1200 - 1300,2,8
2/26/2020,1300 - 1400,13,31
2/26/2020,1400 - 1500,10,42
2/26/2020,1500 - 1600,11,24
2/26/2020,1600 - 1700,13,56
2/26/2020,1700 - 1800,9,41
2/26/2020,1800 - 1900,16,49
2/26/2020,1900 - 2000,11,50
2/26/2020,2000 - 2100,5,31
2/26/2020,2100 - 2200,7,17
2/27/2020,0000 - 0100,31,52
2/27/2020,0800 - 0900,7,27
2/27/2020,0900 - 1000,8,28
2/27/2020,1100 - 1200,6,21
2/27/2020,1200 - 1300,14,71
2/27/2020,1300 - 1400,21,97
2/27/2020,1400 - 1500,5,23
2/27/2020,1500 - 1600,13,23
2/27/2020,1600 - 1700,18,50
2/27/2020,1800 - 1900,18,56
2/27/2020,1900 - 2000,12,89
2/27/2020,2000 - 2100,12,55
2/27/2020,2100 - 2200,12,42
2/27/2020,2200 - 2300,11,35
2/27/2020,2300 - 0000,6,25
2/27/2020,0500 - 0600,27,121
2/27/2020,0600 - 0700,15,105
2/27/2020,0800 - 0900,11,74
2/27/2020,0900 - 1000,10,58
2/27/2020,1000 - 1100,7,25
2/27/2020,1100 - 1200,7,21
2/27/2020,1200 - 1300,2,10
2/27/2020,1300 - 1400,9,35
2/27/2020,1400 - 1500,13,87
2/27/2020,1500 - 1600,6,73
2/27/2020,1600 - 1700,25,118
2/27/2020,1700 - 1800,15,102
2/27/2020,1800 - 1900,19,111
2/27/2020,1900 - 2000,14,79
2/27/2020,2000 - 2100,9,33
2/27/2020,2100 - 2200,6,50
2/28/2020,0000 - 0100,14,26
2/28/2020,0900 - 1000,13,33
2/28/2020,1100 - 1200,10,42
2/28/2020,1200 - 1300,13,28
2/28/2020,1300 - 1400,15,91
2/28/2020,1400 - 1500,4,14
2/28/2020,1600 - 1700,19,49
2/28/2020,1700 - 1800,9,22
2/28/2020,1800 - 1900,15,58
2/28/2020,1900 - 2000,13,43
2/28/2020,2000 - 2100,15,55
2/28/2020,2100 - 2200,9,43
2/28/2020,2300 - 0000,3,9
2/28/2020,0500 - 0600,23,46
2/28/2020,0600 - 0700,32,72
2/28/2020,0700 - 0800,9,57
2/28/2020,0800 - 0900,10,43
2/28/2020,0900 - 1000,10,30
2/28/2020,1100 - 1200,14,35
2/28/2020,1200 - 1300,8,21
2/28/2020,1300 - 1400,5,12
2/28/2020,1400 - 1500,17,77
2/28/2020,1500 - 1600,14,44
2/28/2020,1600 - 1700,19,111
2/28/2020,1700 - 1800,31,88
2/28/2020,1800 - 1900,21,36
2/28/2020,1900 - 2000,7,28
2/28/2020,2000 - 2100,17,98
2/28/2020,2100 - 2200,18,47
2/29/2020,0000 - 0100,16,35
2/29/2020,0900 - 1000,13,30
2/29/2020,1100 - 1200,10,28
2/29/2020,1200 - 1300,16,120
2/29/2020,1300 - 1400,19,98
2/29/2020,1400 - 1500,7,23
2/29/2020,1500 - 1600,6,25
2/29/2020,1600 - 1700,10,19
2/29/2020,1700 - 1800,14,30
2/29/2020,1800 - 1900,20,91
2/29/2020,1900 - 2000,17,68
2/29/2020,2100 - 2200,9,21
2/29/2020,2200 - 2300,9,39
2/29/2020,2300 - 0000,4,14
2/29/2020,0500 - 0600,42,86
2/29/2020,0600 - 0700,30,68
2/29/2020,0700 - 0800,22,110
2/29/2020,0800 - 0900,14,63
2/29/2020,0900 - 1000,9,15
2/29/2020,1000 - 1100,14,38
2/29/2020,1100 - 1200,11,25
2/29/2020,1200 - 1300,3,8
2/29/2020,1300 - 1400,9,24
2/29/2020,1400 - 1500,10,77
2/29/2020,1500 - 1600,15,56
2/29/2020,1600 - 1700,20,51
2/29/2020,1700 - 1800,34,83
2/29/2020,1800 - 1900,28,48
2/29/2020,1900 - 2000,16,34
2/29/2020,2000 - 2100,15,25
2/29/2020,2100 - 2200,8,19
3/1/2020,0000 - 0100,11,23
3/1/2020,0900 - 1000,12,29
3/1/2020,1100 - 1200,10,40
3/1/2020,1200 - 1300,15,117
3/1/2020,1300 - 1400,10,83
3/1/2020,1400 - 1500,8,25
3/1/2020,1500 - 1600,10,33
3/1/2020,1700 - 1800,11,30
3/1/2020,1800 - 1900,17,88
3/1/2020,1900 - 2000,23,80
3/1/2020,2000 - 2100,11,27
3/1/2020,2200 - 2300,6,20
3/1/2020,2300 - 0000,5,13
3/1/2020,0500 - 0600,37,73
3/1/2020,0600 - 0700,31,44
3/1/2020,0700 - 0800,10,21
3/1/2020,0800 - 0900,9,43
3/1/2020,0900 - 1000,15,41
3/1/2020,1000 - 1100,8,19
3/1/2020,1100 - 1200,18,48
3/1/2020,1200 - 1300,5,18
3/1/2020,1300 - 1400,7,26
3/1/2020,1400 - 1500,14,46
3/1/2020,1500 - 1600,26,85
3/1/2020,1600 - 1700,16,78
3/1/2020,1700 - 1800,18,32
3/1/2020,1800 - 1900,4,20
3/1/2020,1900 - 2000,20,81
3/1/2020,2000 - 2100,21,55
3/1/2020,2200 - 2300,11,28
3/2/2020,0000 - 0100,6,14
3/2/2020,0900 - 1000,8,27
3/2/2020,1000 - 1100,8,26
3/2/2020,1100 - 1200,9,23
3/2/2020,1200 - 1300,11,35
3/2/2020,1300 - 1400,21,102
3/2/2020,1400 - 1500,8,21
3/2/2020,1600 - 1700,24,56
3/2/2020,1700 - 1800,11,43
3/2/2020,1800 - 1900,21,56
3/2/2020,1900 - 2000,16,77
3/2/2020,2000 - 2100,9,33
3/2/2020,2100 - 2200,9,23
3/2/2020,2200 - 2300,3,11
3/2/2020,0500 - 0600,35,91
3/2/2020,0600 - 0700,37,102
3/2/2020,0700 - 0800,22,55
3/2/2020,0800 - 0900,10,30
3/2/2020,0900 - 1000,4,18
3/2/2020,1000 - 1100,4,9
3/2/2020,1100 - 1200,11,34
3/2/2020,1200 - 1300,2,15
3/2/2020,1300 - 1400,6,25
3/2/2020,1400 - 1500,20,52
3/2/2020,1500 - 1600,18,39
3/2/2020,1600 - 1700,31,82
3/2/2020,1700 - 1800,20,39
3/2/2020,1800 - 1900,20,34
3/2/2020,1900 - 2000,18,41
3/2/2020,2000 - 2100,15,38
3/3/2020,0000 - 0100,7,18
3/3/2020,0900 - 1000,9,39
3/3/2020,1000 - 1100,4,18
3/3/2020,1100 - 1200,9,16
3/3/2020,1200 - 1300,12,32
3/3/2020,1300 - 1400,16,80
3/3/2020,1500 - 1600,3,15
3/3/2020,1600 - 1700,13,23
3/3/2020,1800 - 1900,13,61
3/3/2020,1900 - 2000,13,53
3/3/2020,2000 - 2100,12,49
3/3/2020,2100 - 2200,5,29
3/3/2020,2200 - 2300,5,13
3/3/2020,0500 - 0600,35,82
3/3/2020,0600 - 0700,34,79
3/3/2020,0700 - 0800,17,59
3/3/2020,0800 - 0900,12,36
3/3/2020,0900 - 1000,4,7
3/3/2020,1000 - 1100,11,27
3/3/2020,1100 - 1200,6,15
3/3/2020,1200 - 1300,0,3
3/3/2020,1300 - 1400,12,32
3/3/2020,1400 - 1500,6,31
3/3/2020,1500 - 1600,10,67
3/3/2020,1600 - 1700,29,135
3/3/2020,1700 - 1800,23,66
3/3/2020,1800 - 1900,19,52
3/3/2020,1900 - 2000,15,39
3/3/2020,2000 - 2100,26,75
3/3/2020,2100 - 2200,16,34
3/4/2020,0000 - 0100,9,22
3/4/2020,0900 - 1000,10,20
3/4/2020,1100 - 1200,10,32
3/4/2020,1200 - 1300,10,47
3/4/2020,1300 - 1400,26,110
3/4/2020,1400 - 1500,11,49
3/4/2020,1500 - 1600,6,16
3/4/2020,1600 - 1700,13,37
3/4/2020,1700 - 1800,11,22
3/4/2020,1800 - 1900,18,57
3/4/2020,1900 - 2000,6,34
3/4/2020,2000 - 2100,13,42
3/4/2020,2100 - 2200,15,56
3/4/2020,2300 - 0000,5,16
3/4/2020,0500 - 0600,33,91
3/4/2020,0600 - 0700,38,97
3/4/2020,0700 - 0800,19,73
3/4/2020,0800 - 0900,9,34
3/4/2020,0900 - 1000,10,26
3/4/2020,1000 - 1100,14,38
3/4/2020,1100 - 1200,7,17
3/4/2020,1200 - 1300,5,17
3/4/2020,1300 - 1400,10,30
3/4/2020,1400 - 1500,12,46
3/4/2020,1500 - 1600,10,30
3/4/2020,1600 - 1700,12,35
3/4/2020,1700 - 1800,29,68
3/4/2020,1800 - 1900,24,52
3/4/2020,1900 - 2000,20,43
3/4/2020,2000 - 2100,8,23
3/5/2020,1000 - 1100,9,24
3/5/2020,1100 - 1200,7,15
3/5/2020,1200 - 1300,12,39
3/5/2020,1300 - 1400,15,72
3/5/2020,1400 - 1500,7,17
3/5/2020,1500 - 1600,10,29
3/5/2020,1600 - 1700,20,70
3/5/2020,1800 - 1900,30,94
3/5/2020,1900 - 2000,6,16
3/5/2020,2100 - 2200,7,28
3/5/2020,2200 - 2300,7,24
3/5/2020,2300 - 0000,13,27
3/5/2020,0500 - 0600,41,97
3/5/2020,0600 - 0700,23,39
3/5/2020,0700 - 0800,13,65
3/5/2020,0800 - 0900,23,66
3/5/2020,0900 - 1000,7,22
3/5/2020,1000 - 1100,15,31
3/5/2020,1100 - 1200,7,20
3/5/2020,1200 - 1300,8,26
3/5/2020,1300 - 1400,12,30
3/5/2020,1500 - 1600,27,97
3/5/2020,1600 - 1700,23,74
3/5/2020,1800 - 1900,26,129
3/5/2020,1900 - 2000,21,35
3/5/2020,2000 - 2100,15,37
3/5/2020,2100 - 2200,7,16
3/6/2020,1100 - 1200,10,50
3/6/2020,1200 - 1300,10,41
3/6/2020,1300 - 1400,16,97
3/6/2020,1400 - 1500,4,17
3/6/2020,1500 - 1600,7,45
3/6/2020,1600 - 1700,23,60
3/6/2020,1700 - 1800,10,23
3/6/2020,1800 - 1900,21,72
3/6/2020,1900 - 2000,10,57
3/6/2020,2000 - 2100,18,27
3/6/2020,2100 - 2200,6,12
3/6/2020,2300 - 0000,9,30
3/6/2020,0500 - 0600,31,67
3/6/2020,0600 - 0700,39,81
3/6/2020,0800 - 0900,10,48
3/6/2020,0900 - 1000,4,16
3/6/2020,1000 - 1100,8,24
3/6/2020,1100 - 1200,6,15
3/6/2020,1200 - 1300,3,13
3/6/2020,1300 - 1400,9,26
3/6/2020,1400 - 1500,8,23
3/6/2020,1500 - 1600,9,33
3/6/2020,1600 - 1700,22,63
3/6/2020,1700 - 1800,24,69
3/6/2020,1900 - 2000,21,48
3/6/2020,2000 - 2100,32,87
3/6/2020,2100 - 2200,10,22
3/7/2020,1100 - 1200,13,29
3/7/2020,1200 - 1300,12,55
3/7/2020,1300 - 1400,14,71
3/7/2020,1400 - 1500,7,42
3/7/2020,1500 - 1600,10,17
3/7/2020,1700 - 1800,9,22
3/7/2020,1800 - 1900,19,63
3/7/2020,1900 - 2000,9,52
3/7/2020,2100 - 2200,3,29
3/7/2020,2200 - 2300,6,17
3/7/2020,0500 - 0600,21,90
3/7/2020,0600 - 0700,27,100
3/7/2020,0700 - 0800,7,29
3/7/2020,0800 - 0900,8,23
3/7/2020,1000 - 1100,9,21
3/7/2020,1100 - 1200,9,25
3/7/2020,1200 - 1300,4,17
3/7/2020,1300 - 1400,10,31
3/7/2020,1400 - 1500,13,65
3/7/2020,1500 - 1600,27,54
3/7/2020,1600 - 1700,17,46
3/7/2020,1700 - 1800,31,65
3/7/2020,1800 - 1900,25,35
3/7/2020,1900 - 2000,24,55
3/7/2020,2000 - 2100,8,20
3/7/2020,2100 - 2200,18,26
3/8/2020,0000 - 0100,3,10
3/8/2020,0100 - 0200,6,16
3/8/2020,1200 - 1300,9,30
3/8/2020,1300 - 1400,9,26
3/8/2020,1400 - 1500,19,60
3/8/2020,1500 - 1600,4,20
3/8/2020,1600 - 1700,7,30
3/8/2020,1700 - 1800,20,46
3/8/2020,1800 - 1900,10,21
3/8/2020,1900 - 2000,17,72
